sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	1180419_A	A1h	1275196_A	A5p	A1dl	139081_A	1275197_A	1275198_A	1275219_A	1275199_A	55133_A	A1p	1275201_A	1275200_A	1275202_A	A1dv	139111_A	1275203_A	1061_A	15802_A	1275204_A	A1in	1275205_A	1961930_A	57992_A	175120_A	1275206_A	1275207_A	1961929_A	737387_A	1275220_A	1961931_A	1500202_A	A1bx	C3k	C1	C3	C42.2	C1d	C50a	C1b	C42g	C42a	C42u	C3cg	C21ab	C29	C1au	C115k	C3b	C42b	C1az	C1j	C42h	C50f	C3gj	C115d	C3cz	C1ag	C115l	C45c	C41p	C3ba	C21.12	C21	C3bd	C1bi	C1ba	C3.10	C42ba	C3dq	C1k	C1dh	C3ld	C3a	C3bo	C3jv	C3vy	C45i	C1ew	C3fj	C42br	C42ap	C50q	C3gl	C3ah	C3ey	C3na	C42ao	21204_C	C39ab	37133_C	C42az	C42bh	C3nc	C3cp	C3nf	C3.11	C3ih	C3ng	40995_C	C15sy	C42bg	C3uq	C3st	C50ba	C3db	C1c	21223_C	C3fc	C3vx	C15h	21205_C	21810_C	C3ty	C42ch	21188_C	21274_C	C45.3	40851_C	C42bu	C42cc	657_C	C42ci	71136_C	C42dm	C42bt	1348425_C	C3fv	21201_C	21931_C	C1ah	265498_C	C42di	C42cf	49135_C	C1co	37134_C	C42ay	39300_C	265209_C	C1dj	C1hk	C3au	C3bp	135606_C	41020_C	C1ex	C42cw	C1lw	40847_C	49227_C	C42cg	376_C	C1fv	C40	C3.9	C1ci	C42cj	C29a	480739_C	41083_C	21264_C	C42bs	C1m	464953_C	482151_C	C1hp	92254_C	170538_C	C42ah	37139_C	1961928_C	1275214_C	C3at	C3uv	C15ix	315_C	526302_C	C116a	C1gl	92599_C	764714_C	480738_C	C3tf	487285_C	C42dk	C1kg	68711_C	71641_C	756696_C	C1bq	C3nb	61454_C	C1ho	C3av	94901_C	1067351_C	92447_C	482461_C	49895_C	21173_C	520192_C	C1kk	480723_C	C50az	92_C	C45e	1304993_C	C3mk	1346_C	127_C	42121_C	375_C	134_C	495_C	207190_C	92025_C	22043_C	C1bh	C1hq	69921_C	C3dp	33469_C	C3jq	21216_C	744294_C	519954_C	424330_C	266266_C	1275187_C	1275194_C	41100_C	126_C	283374_C	91228_C	C42cv	C3eg	90982_C	21592_C	C1br	52547_C	C72k	33434_C	C3ad	40780_C	483586_C	435959_C	47060_C	570113_C	21193_C	41090_C	764715_C	92541_C	C21aw	484403_C	54622_C	11209_C	C1bj	C21ax	355_C	93383_C	C1ej	486967_C	324_C	8372_C	1360036_C	C1cb	560924_C	33417_C	C3fn	1859_C	1275195_C	911558_C	93177_C	C1h	84938_C	40754_C	264991_C	93255_C	1961927_C	C1bk	93446_C	21177_C	C3ar	39015_C	570143_C	278483_C	755_C	656223_C	482740_C	92349_C	569590_C	C42dj	1961932_C	526470_C	260677_C	592980_C	770031_C	1275222_C	22051_C	316_C	24876_C	483708_C	266120_C	411_C	103687_C	C1al	203_C	C3lu	40816_C	21207_C	C21av	22186_C	C3mn	C1kf	224_C	1379135_C	3606_C	21184_C	366_C	1275189_C	486024_C	C3cw	33521_C	353469_C	C42al	764716_C	695_C	C115	C42bq	220_C	C3ju	336754_C	C1lr	21167_C	1275211_C	271609_C	32896_C	570127_C	1353856_C	C1w	481153_C	C23a	1275215_C	92296_C	1370929_C	480714_C	1275227_C	C116v	757845_C	434818_C	873562_C	115_C	22333_C	9922_C	601463_C	767670_C	502552_C	481667_C	278237_C	21215_C	270624_C	C40h	1275209_C	1359546_C	570112_C	482665_C	41156_C	270958_C	1275228_C	511_C	93443_C	90970_C	1275216_C	C40z	93018_C	17032_C	494782_C	21190_C	327_C	37153_C	492_C	22049_C	16794_C	480930_C	91107_C	C40e	58717_C	92396_C	1275223_C	560910_C	93589_C	498_C	1275232_C	753775_C	92398_C	70788_C	466820_C	467989_C	33136_C	591405_C	C3fl	21178_C	1350390_C	33238_C	33325_C	90695_C	1275224_C	265337_C	538859_C	1275230_C	1275229_C	38633_C	452857_C	660446_C	268354_C	270455_C	93282_C	265514_C	1275221_C	270721_C	61451_C	1275210_C	49495_C	1084607_C	1275226_C	43224_C	131867_C	1225149_C	45439_C	21191_C	1275192_C	764722_C	C115x	C3c	1275212_C	112912_C	681852_C	C93a	92278_C	92080_C	90823_C	270528_C	1275213_C	22166_C	1961933_C	91473_C	513732_C	476769_C	92099_C	92532_C	33414_C	1275217_C	486744_C	490212_C	570121_C	C1fl	C3f	532945_C	40784_C	270648_C	33135_C	741082_C	90559_C	49139_C	3698_C	7844_C	148326_C	486098_C	1275231_C	22052_C	92567_C	91080_C	1961926_C	270782_C	92186_C	C1lu	C50c	1275191_C	482455_C	1405170_C	270780_C	1477081_C	103052_C	481919_C	21230_C	C3ni	601342_C	350_C	33306_C	C3ew	1275225_C	265633_C	440877_C	435309_C	C15do	487043_C	92295_C	1213835_C	1275218_C	C3mc	1275208_C	1364462_C	568847_C	486799_C	92575_C	323_C	487014_C	C1ey	487000_C	310_C	1376993_C	1080009_C	265261_C	C1cu	90924_C	21214_C	1275190_C	22053_C	1275193_C	410776_C	21681_C	33592_C	1084462_C	90545_C	C3sa	266217_C	41080_C	178883_C	96483_C	481568_C	15576_C	92385_C	487288_C	487022_C	1275186_C	22245_C	486083_C	91186_C	41011_C	270572_C	1275188_C	266554_C	266302_C	1275233_C	1078669_C	770547_C	D1	1275234_G
138968	Plate5_C011	Plate5-C011_R1.fastq.gz	9b57b9ee54e5afb0d6b68748f63b5035846c30eadc884855291fe9f5034a7164	Plate5-C011_R2.fastq.gz	f5d4f79371a3f5c257131b40ec2cc5b5f6c103467fd5dfecfdcbd000281969ef	669	20211115_marzonie	41039	26382	1169	26382	1169	0	0	0	0	23844	24	0	0	1043	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.52613000	147.80701000	20200309	11.612903225806452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10902	0	4918	0	0	2775	0	0	0	0	0	480	656	0	0	734	0	0	0	0	204	377	0	345	0	0	0	0	129	194	171	301	0	0	226	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	136	113	0	0	0	118	0	0	0	0	0	0	149	0	0	0	156	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139000	Plate5_F007	Plate5-F007_R1.fastq.gz	18108a0af7cbe05df7e322b811109d684f8c04f1395605a88606d99c46766189	Plate5-F007_R2.fastq.gz	c258653d61417787ccdc1e2a4b3b640a4bfb6c4b6a10fe5bacdfb646614e7c56	669	20211115_marzonie	56311	34858	1521	34858	1521	0	0	0	0	31658	19	0	0	207	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.59707000	151.48956000	20200304	8.387096774193548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12620	0	8041	0	0	2997	0	0	0	0	0	1705	1043	0	0	711	0	0	0	0	449	353	0	567	0	0	0	0	583	321	251	318	0	0	0	0	349	0	0	0	355	0	0	217	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138981	Plate5_D012	Plate5-D012_R1.fastq.gz	fa983a2e5dece2b67dab954b271a255adc3f5b027979595e5212fddca27b7ec6	Plate5-D012_R2.fastq.gz	ca2b54b1e6f95f201fe7790927aee4d77837f42ff3c34009080e7d76dc8a7dc1	669	20211115_marzonie	27984	17704	752	17701	751	3	1	0	0	16263	23	0	0	744	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	13.88078000	146.55881000	20200311	6.129032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8035	0	3238	0	0	1178	0	0	0	0	0	346	762	0	0	260	0	0	0	0	117	206	0	490	0	0	0	0	99	0	116	271	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	103	0	85	0	151	0	0	0	0	0	0	0	93	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139140	Plate7_B007	Plate7-B007_R1.fastq.gz	c6cbe5590e016ca09b9a3aa0a2ea3fe7bd758f2be377a2a5e3be92d860558f1b	Plate7-B007_R2.fastq.gz	f54257bc22d464efe664eb4823cb48070f445f29e6796b26a5b4f7a87213c758	669	20211115_marzonie	43745	28414	1067	28414	1067	0	0	0	0	26254	23	0	0	750	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.42693000	147.98442000	20200308	12.258064516129032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14578	0	4161	0	0	2119	0	0	0	0	0	491	359	0	0	598	0	0	0	0	180	341	0	149	0	0	0	0	0	156	145	315	0	0	196	0	0	0	0	0	0	0	210	178	0	0	0	0	0	0	0	394	657	0	0	116	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	126	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139172	Plate7_F002	Plate7-F002_R1.fastq.gz	00d3ced44d4ea0c12e12394a06bbb0360aa76c16cb4f58db520ff94eac156210	Plate7-F002_R2.fastq.gz	a91b6590105a983ff12c65de3b7dbb1cb4134a4b0b67444cb7e7c7d89046cfa0	669	20211115_marzonie	46378	30059	1200	30059	1200	0	0	0	0	27883	23	0	0	607	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.83089000	148.51353000	20200227	11.612903225806452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14196	0	4740	0	0	2719	0	0	0	0	0	682	559	0	0	545	0	0	0	0	278	373	0	201	0	0	0	0	309	241	176	306	0	0	187	0	171	0	0	0	0	0	256	271	0	0	0	0	0	0	0	366	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139038	Plate6_A010	Plate6-A010_R1.fastq.gz	1a3bfec30984bba9b03a151edf3241820327bfbdb310d7db5e3106c97fb128d8	Plate6-A010_R2.fastq.gz	16998cccfbe58add1b350899727c49f2d35774c3e2b38f1a8b11e6501cc32ef1	669	20211115_marzonie	50600	32549	1287	32549	1287	0	0	0	0	29589	23	0	0	787	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	13.88078000	146.55881000	20200311	9.67741935483871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14766	0	4635	0	0	3615	0	0	0	0	0	654	656	0	0	522	0	0	0	0	179	459	0	559	0	0	0	0	0	0	179	407	0	0	210	0	0	0	0	0	0	0	211	277	0	0	159	0	0	0	0	302	503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	261	0	0	0	0	0	0	0	0	0	0	203	192	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139182	Plate7_G004	Plate7-G004_R1.fastq.gz	048dd377e2da4022978d94f45b0bcada07040e38d206fe9d38dfa24f1451471b	Plate7-G004_R2.fastq.gz	fa5743e2f7b8570b0c445de41568f7ed7f4094e67b3a8a753d80fc28d8a2b331	669	20211115_marzonie	37003	22952	1029	22952	1029	0	0	0	0	21004	24	0	0	726	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.59707000	151.48956000	20200304	5.483870967741935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8203	0	4777	0	0	2110	0	0	0	0	0	738	1091	0	0	573	0	0	0	0	250	389	0	429	0	0	0	0	0	174	174	332	0	0	190	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	111	116	0	116	118	0	0	0	171	0	0	0	210	119	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139127	Plate7_A004	Plate7-A004_R1.fastq.gz	84045728c8afe0d3b851c64d235fb401cf7c6d63180cf370ad9a995ef2675426	Plate7-A004_R2.fastq.gz	53d28aa121c521be52b53f89d963a650d6bc0f295d129e17e52c67633f6cf4a5	669	20211115_marzonie	48420	31025	1274	31025	1274	0	0	0	0	29260	22	0	0	978	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.93150000	149.98988000	20200301	4.193548387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13719	0	4245	0	0	3797	0	0	0	0	0	1323	890	0	0	375	0	0	0	0	436	199	0	617	0	0	0	0	466	0	0	236	0	0	0	0	209	0	0	0	241	0	611	261	0	0	0	0	0	273	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	384	0	0	131	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
